DateTime,power,power_q5,power_q10,power_q25,power_q75,power_q90,power_q95
2025-06-02 05:00:00+00:00,28932.853604105178,21439.325380866117,32411.39993733866,27814.212666337404,27113.38360105722,33756.389510634304,35786.05550759183
2025-06-02 06:00:00+00:00,31153.037973971223,22958.454872208153,34194.80827534163,30334.50145544954,31990.325748092706,34193.29702603188,37008.942608636746
2025-06-02 07:00:00+00:00,36326.011878676334,25131.48088321324,36485.01991430069,35842.13088700193,36933.290305972245,35923.2756468708,39455.070736090725
2025-06-02 08:00:00+00:00,37728.72067527925,26118.386874970296,37113.06322742623,38457.05228816661,37969.64000986949,37049.611492656135,40142.736456110615
2025-06-02 09:00:00+00:00,38744.81996820882,26569.641202504263,37533.720233893975,39444.56111319818,38932.70121077914,39186.15391359384,40186.59500593298
2025-06-02 10:00:00+00:00,39439.00103881252,26961.29788059464,38255.940313901636,40004.735338987186,39569.46466474782,39645.782307337344,40226.15273480606
2025-06-02 11:00:00+00:00,39402.56038156397,26974.137452374714,38337.117718086956,39962.85949994927,39581.02052378033,39696.721930913685,40244.13640064564
2025-06-02 12:00:00+00:00,39920.58300588058,27200.423377937248,38490.846507002156,40431.603427994305,40445.92633472405,40180.78353059618,40847.59639345184
2025-06-02 13:00:00+00:00,39113.230021078234,26970.978876219007,38008.95231285089,39737.76509760341,39444.672694830246,39261.49581589147,40237.521219045906
2025-06-02 14:00:00+00:00,37776.782811143334,26487.639766551492,37375.32624073065,38577.80382785699,37925.25714846192,37039.05993056034,40171.361164657006
2025-06-02 15:00:00+00:00,33589.009421511044,24526.26455270359,35548.795787283154,33029.487111258604,34505.87697220999,36269.61169810139,39511.86441977496
2025-06-02 16:00:00+00:00,30412.70405536827,22901.502992699905,34147.50581859665,29396.044693322765,32112.830995667187,35522.053638031626,37828.553979507764
2025-06-02 17:00:00+00:00,26693.201309915705,20671.341901651555,32055.25073695588,26099.707748191908,26032.432637063837,33999.851627892276,35906.948945890625
2025-06-02 18:00:00+00:00,23878.434537194065,19069.79525633574,30709.03016247954,24291.58374533658,25363.293107318845,32659.942253518875,34894.05452129375
2025-06-02 19:00:00+00:00,19803.257569137964,18260.97405501448,29909.625987052674,23090.780564645087,24607.57312812301,32104.657906054694,33430.78019348176
2025-06-02 20:00:00+00:00,19730.395245313608,18170.803910177812,29690.86425337939,22729.03374734583,24125.381912736975,31457.345129861274,33480.85609919766
2025-06-02 21:00:00+00:00,19615.98498720683,18079.975682230324,29723.559538065805,22727.53084731426,24011.928799789996,31681.28589461923,33433.40341723383
2025-06-02 22:00:00+00:00,19428.539839194324,18035.49019044522,29641.96278160082,22468.64274900242,23902.912744043588,31278.56188275497,33465.31613545135
2025-06-02 23:00:00+00:00,19293.93875008967,17978.76130691083,29615.22356356492,22337.142036707064,23801.328276230182,30366.653475290834,33363.609490221934
2025-06-03 00:00:00+00:00,19288.81789442464,17854.116632299883,29584.21422613059,22311.85285123235,23796.25367074153,30357.703610040717,33348.01189933898
2025-06-03 01:00:00+00:00,19292.520417156888,17944.354815257222,29590.232739702205,22231.553317758928,23795.67414261917,30417.936382729556,33341.539059888906
2025-06-03 02:00:00+00:00,19350.527688546154,18035.155741821,29659.29532479431,22268.513556305992,23795.807616608003,30436.958708087623,33343.275083116634
2025-06-03 03:00:00+00:00,22038.102804729406,18194.540600863987,30035.17659634254,22799.493880859896,23957.95100750323,30451.00211492553,33385.42197686268
2025-06-03 04:00:00+00:00,25530.20833461103,20059.249771817023,31203.315715767807,24835.347168193646,24595.390549072286,30927.467659861155,34067.862585599825
2025-06-03 05:00:00+00:00,30741.396574891125,22349.91639299646,33820.445599223196,29711.815971942076,30810.253954018885,33218.43728332164,36063.43775239145
2025-06-03 06:00:00+00:00,35590.02521481607,24804.259404364664,36213.78823098768,35018.66961456383,35855.11719660749,35119.72047125653,38130.31829723766
2025-06-03 07:00:00+00:00,39053.914020825396,26695.076116839777,37881.826465571576,39814.83851531621,39560.11347762334,39105.525134705436,40149.72278263548
2025-06-03 08:00:00+00:00,40423.11886860903,27293.02018435723,39135.87874321323,41082.29043753755,40933.680463452336,41082.34282229092,41083.171032387574
2025-06-03 09:00:00+00:00,40545.46486950996,27360.19709122098,39355.46756964634,41197.244591815645,41043.87428765075,41413.29741695824,41144.22815694346
2025-06-03 10:00:00+00:00,40541.01636533222,27490.721810770017,39445.48281072989,41111.91219999162,41005.73316671613,41011.56195136972,41276.961015669505
2025-06-03 11:00:00+00:00,40270.51476571908,27546.097681366376,39140.83035924779,40991.80457345789,40812.74999271259,40989.99042073878,41261.339378810146
2025-06-03 12:00:00+00:00,40087.62660966524,27524.410284619145,39074.20185013395,40799.93782715224,40658.23473693737,40677.29793331489,41070.54092813803
2025-06-03 13:00:00+00:00,39355.434677998164,27025.470024705643,38472.56123203229,39985.61380329986,39425.31683541981,39645.83059860703,40479.244342414095
2025-06-03 14:00:00+00:00,38943.10919406728,26736.813750085887,37825.946399097,39654.67707354086,39219.253167196934,39238.65118014091,40242.72488116124
2025-06-03 15:00:00+00:00,35593.195052074545,25261.45346381541,36519.696029219675,35195.62335709144,36070.32049969398,36175.151107885955,39752.79479834577
2025-06-03 16:00:00+00:00,31444.540377707235,23290.80993126438,34743.991920055676,30607.174664967653,32408.036030546155,35426.02677056457,38535.55477939838
2025-06-03 17:00:00+00:00,26956.063237348568,21042.98434037178,32549.799980453954,26286.79016687545,26282.774658395403,34226.85806996806,36423.90282958588
2025-06-03 18:00:00+00:00,24126.398670143855,19313.004722612237,30811.724489081334,24461.55096669092,25468.891066260243,32726.763261763692,35271.76644843336
2025-06-03 19:00:00+00:00,19969.21624911212,18241.94339139834,29999.838928602945,23112.691556018442,24700.82059593482,32414.271903473247,34960.56177519135
2025-06-03 20:00:00+00:00,19777.78667954224,18203.760622069407,29747.280466442535,23016.09601624129,24679.683271533133,32149.557747519557,33928.06419845633
2025-06-03 21:00:00+00:00,19596.114075563753,18266.348186288647,29847.5865322122,22906.764542268145,24392.236292198588,32252.16289266941,33613.45523397372
2025-06-03 22:00:00+00:00,19593.93100147411,18285.625526783122,29815.773220913707,22907.86493296972,24304.472268745285,32263.483034409885,33469.5981033963
2025-06-03 23:00:00+00:00,19561.63315107339,18248.53839110078,29831.08521620729,22789.935883306225,24301.93100336454,32253.91874830966,33397.67267682516
2025-06-04 00:00:00+00:00,19561.766522274356,18071.0504553773,29781.05336902608,22685.909193376137,24303.64857243165,32052.230096563562,33390.90645913112
2025-06-04 01:00:00+00:00,19561.761924969902,18154.6504611112,29745.224098035476,22636.03119008363,23939.94949293228,31948.436605567225,33369.612584835115
2025-06-04 02:00:00+00:00,19590.1230272665,18186.1758922084,29827.549763090105,22640.698048393388,23940.974095262216,31677.24003049285,33371.034450677194
2025-06-04 03:00:00+00:00,22567.75999872959,18406.683424019127,30180.19843241896,23169.391595657515,24097.80320506252,31823.465157248786,33401.51856791449
2025-06-04 04:00:00+00:00,26031.38831243749,19869.98833610735,31262.47440673432,25208.6485967306,25082.28793680245,32759.52218025432,34077.30177006193
2025-06-04 05:00:00+00:00,29971.289438713422,22240.48649922332,33650.646943244414,28591.704716206546,30990.146301775745,34241.74074582214,36448.81220588185
2025-06-04 06:00:00+00:00,35467.689372361645,24867.37671764191,36069.99069754231,34712.14299674294,35563.502503002484,35304.22275424942,39562.6511407372
2025-06-04 07:00:00+00:00,38546.36089417777,26285.41336932202,37259.82321435716,39128.1419119013,38581.596949328356,38212.99453056805,40106.62882432565
2025-06-04 08:00:00+00:00,39224.64267408894,26805.910097554155,38040.995916685555,40029.00495177954,39366.40858238131,39636.59401530853,40194.84784069898
2025-06-04 09:00:00+00:00,40009.61389817005,27297.28527233883,38998.95341731676,40567.03216967082,40452.42658380651,40208.619152456435,41027.90652263679
2025-06-04 10:00:00+00:00,39555.32291046314,27244.951088440917,38468.96151140544,40402.793540036706,39731.4195812576,39794.80080099286,40878.6436317716
2025-06-04 11:00:00+00:00,39431.68601106775,27241.188856724508,38360.53884850669,39985.43575037783,39809.91957992068,39775.029041014874,40705.746377905954
2025-06-04 12:00:00+00:00,38970.46189688855,27018.41259386852,38019.622701243214,39679.387325672105,39368.056084854674,39523.534399166005,40359.9033994208
2025-06-04 13:00:00+00:00,37638.11734380391,26464.232900392097,37275.26811343931,38804.47174777266,37899.07556961934,36955.902652983845,40244.92355804246
2025-06-04 14:00:00+00:00,35742.585877724356,25411.848133985066,36515.69927767264,35117.95875021364,36042.564971897125,36150.8045382206,39756.09520008082
2025-06-04 15:00:00+00:00,32076.447119510616,23862.849812010027,34744.87571036966,30951.64163141596,33231.780767448654,35664.86870159665,39026.70863997355
2025-06-04 16:00:00+00:00,29279.685224490855,22031.18760640085,33070.12407450841,28136.994630455443,27648.473296685057,35202.638292034724,37516.0051531697
2025-06-04 17:00:00+00:00,26541.610377424997,20364.15669015397,31793.00073688226,25630.15546510937,25783.056185918223,33873.93585045862,35821.04367864035
2025-06-04 18:00:00+00:00,23215.991205901526,18887.73575182614,30424.082959920965,23941.268162983495,25090.73890855418,32467.4682675654,35272.920877883895
2025-06-04 19:00:00+00:00,19868.460786308664,18217.970426616976,29763.1548734529,22960.15937618937,24699.4816266531,32333.169588378278,34650.59342759922
2025-06-04 20:00:00+00:00,19788.500363673527,18147.519224301355,29549.774529294653,22938.52172620559,24585.462623407464,32028.045554881555,33962.14096876776
2025-06-04 21:00:00+00:00,19603.671531823402,18199.6824891725,29619.454000378944,22828.643609882485,24393.5441081928,32224.098009002304,33657.83052756481
2025-06-04 22:00:00+00:00,19599.704731467802,18187.01557787747,29633.521143973303,22825.487527774683,24342.261901388087,32224.824818407695,33511.39845214836
2025-06-04 23:00:00+00:00,19572.36329861199,18153.757052191173,29618.70889534845,22826.6049219234,24302.354172228468,32224.588982799534,33449.11541079293
2025-06-05 00:00:00+00:00,19572.359528291272,18020.503948190075,29585.409626785782,22723.519100629986,24300.59868832825,32022.90033105343,33446.991182204394
2025-06-05 01:00:00+00:00,19571.522285790226,18161.46240709539,29643.9283205395,22679.845436161413,23932.42685958674,31774.350133221105,33441.170863747524
2025-06-05 02:00:00+00:00,19596.850408331444,18199.11596726135,29730.633634751357,22679.349883898267,23939.004612799003,31690.128274583305,33442.44849545228
2025-06-05 03:00:00+00:00,21897.32650406572,18298.41661096219,30003.734107703276,22924.06892434019,23931.445668203076,31691.108451671356,33427.30594855371
2025-06-05 04:00:00+00:00,25267.997634825417,19457.1869453716,30736.32289014714,24575.483850036224,24567.13334573186,31981.655544604007,33911.664574985494
2025-06-05 05:00:00+00:00,28746.922374373517,21533.134055901282,32523.282825660044,27836.7800972639,26970.503706944375,33935.10676809532,35776.20737356987
2025-06-05 06:00:00+00:00,32149.65207229728,23795.899889962744,35062.047023133266,32001.515750186696,32795.077993289844,34717.70401308588,37544.03087518921
2025-06-05 07:00:00+00:00,35753.35203229066,25071.60503947958,36475.23091845881,35120.8946918696,36029.80849032794,35792.60846234144,39228.37009476878
2025-06-05 08:00:00+00:00,37668.70064603262,26185.859277721098,37206.655841568194,38401.73425753874,37669.05906004245,36718.70304939829,40126.17491058326
2025-06-05 09:00:00+00:00,38912.24869379892,27007.97285145863,37789.62456991134,39741.597629589334,39160.32214667306,39062.39061644345,40213.862852085986
2025-06-05 10:00:00+00:00,39276.094574657334,27044.43137578707,38110.03250002888,39961.581189219156,39338.02137781127,39487.03121152606,40220.089697195224
2025-06-05 11:00:00+00:00,39277.91014986288,27016.387479907684,38083.39562779829,39928.9063237076,39338.49352846898,39552.74192990904,40213.41062579214
2025-06-05 12:00:00+00:00,38958.950092401974,27032.66190638,38071.582223584875,39664.602854528086,39333.14502747816,39616.3573211087,40249.580801731565
2025-06-05 13:00:00+00:00,38671.7466725009,26629.556891593063,37503.88148884202,39339.89991251735,38623.72993592721,38696.60392835854,40174.10265780645
2025-06-05 14:00:00+00:00,37009.22630697476,25768.7428381375,36852.360725653874,37522.775771147215,37070.41507911829,36175.838107479874,39931.64094160439
2025-06-05 15:00:00+00:00,34638.53080848389,24954.711676884843,36072.76657363547,34045.565996598125,35508.29080182703,36159.3169660792,39738.444965961746
2025-06-05 16:00:00+00:00,31328.148241458657,23214.59914777712,34554.071393677346,30267.47771613071,31840.372300152885,35280.03045582022,38056.17790279489
2025-06-05 17:00:00+00:00,26820.499744080385,20834.48126810114,32096.338242754224,26139.680056258847,25912.567851994696,33825.97633280193,35962.493624489616
2025-06-05 18:00:00+00:00,23512.692560992204,18907.93377684319,30507.129295921557,24073.773160167144,25119.880987695,32469.93381810598,34339.63535525731
2025-06-05 19:00:00+00:00,19555.232374908006,18302.513919398287,29843.915269770605,22980.313971477135,24420.54682688706,32040.24334328196,33494.24639884502
2025-06-05 20:00:00+00:00,19583.895820243033,18267.398669540562,29650.612894268295,22950.9573720778,24300.672133538934,32037.08113856018,33556.04510007922
2025-06-05 21:00:00+00:00,19602.430106106112,18311.76484904634,29737.656074243332,22731.643619402163,24301.585814682014,32077.610039583025,33537.346635330505
2025-06-05 22:00:00+00:00,19597.162304464935,18208.36174319767,29672.33552833428,22677.325420325018,23944.432986625914,31587.460516092964,33511.66031113937
2025-06-05 23:00:00+00:00,19373.84611364584,18124.600809551757,29575.191937948828,22672.13581991529,23822.91293413165,31582.165999466513,33455.682347279806
2025-06-06 00:00:00+00:00,19128.63398439691,17961.973842884214,29547.029254321118,22553.531542270306,23333.33878319658,31585.404153440835,33459.704098574424
2025-06-06 01:00:00+00:00,18964.994321291168,18058.694965702343,29551.129456233164,22561.091852904872,23328.480434590267,31652.278795858823,33453.13023622485
2025-06-06 02:00:00+00:00,18990.512897486646,18140.015636599644,29384.1502325309,22566.540761801403,23327.253541144415,31654.1152577526,33457.779657342435
2025-06-06 03:00:00+00:00,20876.054571828736,18233.966984451235,29465.9506842139,22712.851199277426,23602.927925425116,31654.1152577526,33457.97625305359
2025-06-06 04:00:00+00:00,22294.54241118436,18528.73126672955,29636.88638693639,23357.669697776586,24184.783711094202,31796.686074737325,33630.55569732729
2025-06-06 05:00:00+00:00,24771.003421921574,19452.529485861127,30338.548263586203,24783.89050966444,24732.329780317275,32588.663035778078,33902.893251471396
2025-06-06 06:00:00+00:00,28003.781527866588,21555.84993633861,32465.184432597944,27314.065067069718,25751.641892836844,33652.03268860561,35951.20063265683
2025-06-06 07:00:00+00:00,32264.259322943177,23937.68739453225,35000.62796457425,32079.00434079558,33761.48830777679,35655.568576529964,39150.47079401984
2025-06-06 08:00:00+00:00,35141.51029538711,25136.67555494355,36179.407129426465,34991.45043251862,35919.43556827624,36129.56987367706,39641.743094375786
2025-06-06 09:00:00+00:00,38902.87492109066,26764.52646889055,37276.9310315789,39630.882401778385,39203.2073239743,39219.198121739435,40160.577847287386
2025-06-06 10:00:00+00:00,39956.02623462761,27246.786006112437,38210.542910544566,40537.57455623094,40395.046758241595,40241.66139483213,40760.352936166906
2025-06-06 11:00:00+00:00,40005.051570985706,27515.883066624738,38669.97372434835,40589.34555912024,40628.86752376763,40548.71983104528,40929.755394326785
2025-06-06 12:00:00+00:00,40009.15027107365,27172.830487396568,38546.32521463175,40429.951706792155,40459.04457260752,40214.86983788884,40779.01587174243
2025-06-06 13:00:00+00:00,38999.514068807555,26921.869564669927,37887.93600012263,39686.29269406817,39399.7070668422,39684.37473251775,40188.02821760407
2025-06-06 14:00:00+00:00,38700.10725486398,26542.225851065592,37227.36949054219,39377.4088496459,38647.758653117824,38761.27086109097,40142.348268128524
2025-06-06 15:00:00+00:00,35371.74642914636,25272.23402458509,36561.76829767086,35186.57733052606,36450.816099756245,36215.33621580624,39677.03354631809
2025-06-06 16:00:00+00:00,31311.124637717796,23164.813805197457,34628.47777109446,30408.44938794686,32177.63396654328,35401.4217910965,38309.88124810349
2025-06-06 17:00:00+00:00,26809.66012767595,21023.127622847416,32398.362752495763,26119.636914803625,25967.872656102994,34050.32610103361,36063.35335909784
2025-06-06 18:00:00+00:00,24016.53685443608,19226.719332501583,30769.798800032713,24352.68896907533,25279.119227364816,32602.366009514495,35315.24237018484
2025-06-06 19:00:00+00:00,19964.95505802822,18278.43621885962,29931.646744039677,23136.18779290091,24703.7661780434,32374.980288726416,34055.85113146613
2025-06-06 20:00:00+00:00,19582.500450299005,18244.276291148424,29715.417713270086,22817.139066535357,24306.20271058076,32060.587135144862,33490.18694116261
2025-06-06 21:00:00+00:00,19601.900690219034,18264.288297274707,29777.631174474973,22676.470632657834,23942.327468888794,31619.72130064349,33504.369368914464
2025-06-06 22:00:00+00:00,19597.17169878486,18164.45991707647,29730.955346013325,22674.429355040316,23943.470286522068,31637.129165222188,33501.07873951024
2025-06-06 23:00:00+00:00,19440.08811096811,18105.800781154656,29720.585916465123,22671.998636966026,23824.044399643426,31625.980280322823,33381.00403320669
2025-06-07 00:00:00+00:00,19440.05390462523,17963.363631440665,29717.27371518731,22659.992657863062,23824.550243613565,31079.966331446776,33366.927843291276
2025-06-07 01:00:00+00:00,19298.2305410535,18071.473005563257,29709.639940131678,22394.360775373196,23707.516152904172,31144.35862849614,33365.77831978518
2025-06-07 02:00:00+00:00,19328.154117717768,18145.085710637122,29769.48080460644,22406.301011766285,23709.219130440295,31137.40814685557,33408.46048873621
2025-06-07 03:00:00+00:00,22028.173180930073,18298.327904221536,30021.95672140797,22948.52582568538,23847.77170981313,31146.40133578609,33438.578985212225
2025-06-07 04:00:00+00:00,24847.13563773075,19453.589041628355,30697.368388866318,24369.293160775887,24461.938254624507,31837.08650331468,33918.029492398506
2025-06-07 05:00:00+00:00,28150.30406395689,21365.419764753344,32482.905632992683,27325.138406428632,25486.516653327617,33596.300585954676,35301.75776056596
2025-06-07 06:00:00+00:00,31208.139531067936,22987.007027510546,34370.75311994878,30262.167880283858,32094.541565792533,34401.267383207465,37053.74588120559
2025-06-07 07:00:00+00:00,34942.15277645841,24726.629914442423,36166.14878931142,34123.79001963895,35323.025598339416,35785.721053089605,39224.29004527992
2025-06-07 08:00:00+00:00,37591.06990400692,25932.14177917708,36767.75058618137,38180.43517095905,37484.86620621153,36070.14867587591,40093.25643252527
2025-06-07 09:00:00+00:00,38851.84732051275,26935.819391039113,37574.8574949124,39657.994365553786,39175.17798281708,39082.58816365851,40159.119046537795
2025-06-07 10:00:00+00:00,38831.72889215353,27066.071595290246,37920.93199766055,39723.72036566955,39257.52181211824,39474.59463684343,40208.54990245313
2025-06-07 11:00:00+00:00,39415.07871634662,27322.051422952438,38293.93175126689,39944.00629900625,39719.71118884986,39709.999522439015,40587.61318721849
2025-06-07 12:00:00+00:00,39880.02458595089,27321.051056725686,38707.1277994255,40425.62893577495,40318.64696267595,40045.265416942595,40819.22348666188
2025-06-07 13:00:00+00:00,39307.14487210451,27337.261581109018,38301.960911462345,39957.402912003956,39765.50887162681,39720.58811517067,40588.21462372838
2025-06-07 14:00:00+00:00,37654.064881897866,26267.42254781427,36918.27837201784,38223.58027705918,37680.18923023341,36100.12905277862,40112.057136985844
2025-06-07 15:00:00+00:00,34637.52839608009,24898.85598616997,35995.17079034812,33998.22963886501,35500.169845806326,36033.66302670161,39309.525771937544
2025-06-07 16:00:00+00:00,30237.205874085314,22607.904118937935,34102.66840684091,28923.86581230476,31396.13719235388,35102.274999627785,36846.177925451
2025-06-07 17:00:00+00:00,26507.335589954335,20831.923611457878,32096.55352503152,25946.07840081996,25623.74494484803,33494.70823068293,34475.90095320283
2025-06-07 18:00:00+00:00,23697.860206822203,19205.557517059915,30767.263044315045,24185.446150964195,24984.96099825825,32234.647363264372,33719.62435030685
2025-06-07 19:00:00+00:00,19645.36103469901,18163.609958735466,29845.680807017165,22787.537961049555,24329.08156139382,31861.671637600975,33376.26856001154
2025-06-07 20:00:00+00:00,19452.788619128987,18084.853845870228,29629.58093013485,22636.35315509204,23819.043588376717,31419.71531031858,33462.09380936094
2025-06-07 21:00:00+00:00,19328.778754184557,18091.27134820082,29720.812359277734,22374.659309513823,23705.639832482353,31070.933199785133,33433.488381118616
2025-06-07 22:00:00+00:00,19274.577165946885,18077.135035307278,29672.887920183897,22392.56899912162,23710.747217752858,31081.75557931694,33434.662830494555
2025-06-07 23:00:00+00:00,19249.289292967132,18041.17983504042,29671.01653931477,22391.108778403614,23709.358509964895,30882.83123080871,33365.1437618048
2025-06-08 00:00:00+00:00,19249.284256114737,17918.923880762493,29642.275716616507,22341.11199874801,23703.592836173993,30642.929960631274,33362.769994005896
2025-06-08 01:00:00+00:00,19154.217341498694,18057.51201968571,29591.656945299048,22366.803042972075,23694.302796609172,30510.78875684731,33425.24209675256
2025-06-08 02:00:00+00:00,19043.13558763635,18110.789903255652,29641.875668715664,22368.791649545492,23710.101068700646,30464.56172824202,33438.34796378124
2025-06-08 03:00:00+00:00,21707.640827667354,18333.985214604032,29968.36564041086,22690.06530697401,23356.17370638773,30465.559273197876,33438.544559492395
2025-06-08 04:00:00+00:00,24425.444923509578,19477.923031000922,30761.58674652326,24526.372234735318,23844.807147698084,31443.952957578414,33944.11918895978
2025-06-08 05:00:00+00:00,27499.223896595377,21357.65916210403,32495.70584798229,27069.14970376067,24721.226794499158,33052.38058804835,35431.28783994479
2025-06-08 06:00:00+00:00,30413.248471034956,22618.913060271214,33874.24082448771,29689.191860838822,30777.497764323536,33590.794285103286,36179.31625795028
2025-06-08 07:00:00+00:00,34738.661421494115,24847.14652856241,35965.70307550075,34117.05968296872,34706.30511562177,35339.17619279465,38081.38774891075
2025-06-08 08:00:00+00:00,37034.53333431369,26233.93337092302,36823.80539121318,38362.182550380596,37268.36097834432,36713.78502710133,38542.15217357181
2025-06-08 09:00:00+00:00,39594.67317591896,27438.41636430215,38254.73596465487,40508.22220768272,40234.76510051521,39794.34518438004,39428.80301157895
2025-06-08 10:00:00+00:00,39667.54678168707,27611.578200553107,38355.387023746705,40682.48033589229,40282.96081543648,40058.585105447964,39686.32059817731
2025-06-08 11:00:00+00:00,39834.2093860863,27612.380503881894,38499.93744501336,40837.92313235286,40424.82421507581,40424.967498125254,39973.39764340508
2025-06-08 12:00:00+00:00,39649.809100700666,27608.365378306127,38415.28708820079,40370.611351490865,40314.790870730976,39880.768217390556,39494.446493647054
2025-06-08 13:00:00+00:00,39097.456443528565,27318.25511470145,37991.87248511071,40101.68933711739,39484.920004204614,39401.17960898317,39346.788384676845
2025-06-08 14:00:00+00:00,38569.00594480561,26720.113232093903,37283.499372737424,39399.703699989885,38928.44727297147,38892.01186457195,38911.21114605782
2025-06-08 15:00:00+00:00,35028.54826224216,25351.03732554834,36109.58416526878,35275.01308089943,36073.714308326795,35896.2290920147,38368.50678993123
2025-06-08 16:00:00+00:00,30486.057532551975,23118.768574839065,34188.03817775584,30016.762448998852,31294.95652636636,34690.20215016915,36753.01572183971
2025-06-08 17:00:00+00:00,25859.61208525612,20855.331142004463,32011.709597636473,25860.401114337772,24877.192891672858,33039.0679174123,34755.25650022133
2025-06-08 18:00:00+00:00,22607.062912872923,19095.72675679007,30323.66453432269,23680.59830532904,23870.93781167782,30350.148235378925,33729.04172973302
2025-06-08 19:00:00+00:00,19626.935972004303,18210.193303855063,29489.953588911343,22218.552735030516,23150.36887314816,29809.903803634494,33409.48932746046
2025-06-08 20:00:00+00:00,18693.79991225353,18099.235480699732,29324.670523577384,22082.530440140046,23121.722124727672,29775.105151745418,33469.7669186082
2025-06-08 21:00:00+00:00,18604.25720319156,18038.392012644457,29538.22497099905,21959.30919402942,23120.96377702094,29972.7085904358,33436.77228343451
2025-06-08 22:00:00+00:00,18594.82731197836,17972.79181381222,29606.41406401349,21947.45305361683,23121.189056249525,29969.47409673559,33418.72955031922
2025-06-08 23:00:00+00:00,18418.07481832171,17860.886574412063,29443.535155921152,21721.213782990886,22432.442864769047,29971.159737726808,33327.39648957156
2025-06-09 00:00:00+00:00,18580.352597271347,17694.746741602245,29311.124386883672,21560.108536164582,22138.58275211843,29608.026873810468,33294.436138018995
2025-06-09 01:00:00+00:00,18505.15580542947,17793.794721364455,29048.704298157427,21624.682846075917,22435.391886947746,29739.69582445064,33290.60217799984
2025-06-09 02:00:00+00:00,18671.918660956206,17851.37635067802,29102.545134848948,21627.41062979593,22431.249784405612,29740.296573482734,33283.39366314201
2025-06-09 03:00:00+00:00,21283.784109811724,18055.096978430112,29488.600086784903,21981.232691207944,22282.227799921995,29740.296573482734,33283.04877041124
2025-06-09 04:00:00+00:00,24801.835489602443,19546.266385649305,30582.042885326122,24079.41435274519,22912.512599707934,30230.130227598907,33921.99145880145
2025-06-09 05:00:00+00:00,29985.628558703916,22439.180803055697,33872.7488251026,29212.76565947361,29874.511934239068,31836.877547410062,36048.01033841227
2025-06-09 06:00:00+00:00,36433.530173729894,25227.49809524976,36437.76101075799,37092.416081888354,36551.25603115583,32976.74152173746,38199.44932812875
2025-06-09 07:00:00+00:00,38415.1059037428,26628.176961515317,38104.87818534956,39467.94055313396,38551.560684697564,37885.980579943694,38824.73253159327
2025-06-09 08:00:00+00:00,39808.05857684168,27406.782407952738,38853.61697892637,40649.39103699864,40114.41150243918,39846.06804654676,39385.48666730617
2025-06-09 09:00:00+00:00,40156.678722238226,27534.270930912026,39113.95274097106,40968.87510961088,40504.829772283796,40476.49049295379,40137.40288072982
2025-06-09 10:00:00+00:00,40321.94569167745,27585.22441886556,39161.45506466626,41133.32154132741,40714.22779119232,40502.016367574884,40561.416924980396
2025-06-09 11:00:00+00:00,40377.64147668059,27588.64818353974,39288.383846656165,41100.90200832096,40795.455740624064,41010.97314017128,41118.86516144192
2025-06-09 12:00:00+00:00,40390.92960588615,27536.678760121693,39297.73930024704,41096.111636748115,40899.93652662011,41275.96693901758,41128.67756987999
2025-06-09 13:00:00+00:00,40344.07333743543,27479.92079951179,39196.4386866856,41097.8839252272,40869.83840747184,41160.44157196852,41191.954594621835
2025-06-09 14:00:00+00:00,39337.678335182914,26966.31709413395,38404.998855993166,40112.25850898357,39466.82700263191,39668.50732908376,40214.00004872668
2025-06-09 15:00:00+00:00,37680.44074123185,26126.0298620612,37021.715748171126,38204.391156825106,37754.049833106794,36165.53692094285,40182.37739275435
2025-06-09 16:00:00+00:00,32229.47238880177,23677.14314331919,34847.78981501873,31001.02625804258,33498.24767926709,35769.695555708895,38618.13791197606
2025-06-09 17:00:00+00:00,27799.931200890063,21327.027565824847,32722.499302737648,26824.517779802227,26427.892039842165,34139.4734417953,36206.89051186992
2025-06-09 18:00:00+00:00,23911.87082125172,19196.659352132563,30763.76717542255,24395.550058901725,25159.055287845014,32351.87864068546,33732.40316157184
2025-06-09 19:00:00+00:00,20544.381340654207,18144.95367532621,29876.60331800779,22663.13886944958,23913.758625280803,30943.03564160196,33412.40079122267
2025-06-09 20:00:00+00:00,19309.24059756072,18103.22673412518,29640.58271104261,22462.381534550103,23805.37696425515,30004.190105486825,33478.85436200367
2025-06-09 21:00:00+00:00,19327.088163334458,18147.491617262986,29717.866965551337,22276.13393233568,23806.795864884047,30033.292864528587,33427.25393562335
2025-06-09 22:00:00+00:00,19065.915997955763,17969.758396951755,29549.6330656333,22221.80387937627,23621.898171582576,30038.927937907127,33396.51056506494
2025-06-09 23:00:00+00:00,18898.876840721863,17892.897492626136,29448.465577289346,21999.389386928702,22928.31793260925,30050.70072910728,33372.20021991097
2025-06-10 00:00:00+00:00,18889.084278979906,17743.118499500924,29302.92486031605,21838.349926049163,22711.56616479487,29675.795073990783,33349.1048075501
2025-06-10 01:00:00+00:00,18648.880517861384,17830.809229307928,29036.619723175303,21702.30145092085,22509.528102172117,29737.15867544705,33285.904007880315
2025-06-10 02:00:00+00:00,18677.337736620426,17887.008111845505,29122.274554963522,21705.005586286086,22523.565289454004,29737.759424479147,33293.44934100288
2025-06-10 03:00:00+00:00,21344.02517692912,18115.597187930205,29478.14765161604,22234.184848266006,22778.053130448196,29753.058673481068,33389.20324457562
